t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL,v4_PERL,Y4_PERL,a5_mpc_base2,v5_mpc_base2,Y5_mpc_base2,a5_mpc_base3,v5_mpc_base3,Y5_mpc_base3,v5_mpc_base2_field,v5_mpc_base2_field_smoothed,a5_mpc_base2_field_smoothed,Y5_mpc_base2_field_smoothed,v5_mpc_base3_field_smoothed,v5_mpc_base4_field_smoothed,a5_mpc_base3_field_smoothed,Y5_mpc_base3_field_smoothed,a5_mpc_base4_field_smoothed,Y5_mpc_base4_field_smoothed,a6_idm,v6_idm,Y6_idm,a6_mpc_base4,v6_mpc_base4,Y6_mpc_base4,a6_mpc_base3,v6_mpc_base3,Y6_mpc_base3,a6_mpc_base2,v6_mpc_base2,Y6_mpc_base2
17.8,1,221.4976,7.6922,-1.111,11,193.8722,10.9662,-0.201,24,159.6398,10.5808,0.408,44,125.2892,10.2342,0.7711,55,102.2504,6.744,1.2688,54,90.0035,6.673,0.9833,1.107309268,0.793743968,10.60145116,131.089619,1.170035354,8.623201975,113.9257792,1.004050688,9.679932941,118.5310853,8.586104478,8.510172942,1.138973043,112.1457978,9.542741685,8.510172942,0.900404391,117.6756757,1.138973043,111.4179167,0.438120413,6.274325931,92.94101144,0.779099493,6.772878933,99.74976236,0.754375927,7.864922252,105.2277731,0.778841153,6.773377357,100.4427641
17.9,1,222.2611,7.5787,-1.034,11,194.9678,10.9453,-0.2563,24,160.7,10.6224,0.4393,44,126.3165,10.312,0.7309,55,102.9313,6.8737,1.222,54,90.6758,6.7744,1.0895,1.089438878,0.748253345,10.67627649,132.1572467,1.161598821,8.740205511,114.7997998,0.965239146,9.780338009,119.5091191,8.702922226,8.624070246,1.109768606,113.0082048,9.632782124,8.624070246,0.903155564,118.6389539,1.109768606,112.2803237,0.432007506,6.317526682,93.57060408,0.784747495,6.851353683,100.430974,0.739426395,7.938864892,106.0179625,0.78450201,6.851827558,101.1240243
18,1,223.0137,7.4737,-0.9627,11,196.061,10.9199,-0.3009,24,161.7644,10.667,0.4665,44,127.3514,10.3862,0.6963,55,103.6243,6.9867,1.1641,54,91.3588,6.8846,1.1826,1.073268424,0.696135044,10.74589,133.2318357,1.151966438,8.856365393,115.6854363,0.927042343,9.876861924,120.4968053,8.819739974,8.735047107,1.080564169,113.8817095,9.72309768,8.735047107,0.900848929,119.6112637,1.080564169,113.1538284,0.427305816,6.360257263,94.20449327,0.788732259,6.930226909,101.120053,0.72466362,8.011331254,106.8154723,0.788498701,6.930677428,101.8131496
18.1,1,223.7563,7.3775,-0.8823,11,197.1516,10.8913,-0.3127,24,162.8334,10.7134,0.4787,44,128.3936,10.4572,0.6635,55,104.3289,7.1051,1.1377,54,92.0532,7.0032,1.2639,1.058372993,0.646524668,10.81054246,134.3128899,1.14165641,8.971562036,116.5825925,0.890313506,9.969566158,121.4937619,8.936557722,8.843103524,1.080564169,114.7660199,9.813182573,8.843103524,0.881668909,120.592582,1.080564169,114.0381388,0.423965008,6.402653764,94.84263882,0.791156519,7.009342561,101.8170315,0.718921174,8.083223371,107.6202,0.790934052,7.009770833,102.510172
18.2,1,224.4896,7.2892,-0.811,11,198.2392,10.8608,-0.328,24,163.9071,10.7601,0.4527,44,129.4426,10.524,0.6144,55,105.0451,7.219,1.1003,54,92.7598,7.1291,1.3306,1.044507541,0.641141534,10.87465662,135.4003556,1.129786331,9.085727677,117.4911653,0.853459116,10.05859751,122.4996216,9.05337547,8.951159941,1.080564169,115.6611359,9.901349464,8.951159941,0.862488889,121.5827169,1.080564169,114.9332548,0.421174084,6.444771172,95.48501007,0.792912458,7.088633806,102.5219303,0.712895127,8.154512884,108.4320868,0.792700549,7.089040888,103.2151126
18.3,1,225.2145,7.208,-0.7446,11,199.3236,10.8284,-0.3528,24,164.9854,10.8052,0.431,44,130.4981,10.5848,0.5499,55,105.7725,7.3294,1.0693,54,93.4793,7.2611,1.3566,1.031810052,0.570373595,10.93169397,136.493525,1.116424313,9.198706311,118.4110359,0.815881038,10.14394342,123.514016,9.170193218,9.059216357,1.051359732,116.5670575,9.987598353,9.059216357,0.826435484,122.5814767,1.051359732,115.8391764,0.418919311,6.486663103,96.13158178,0.794020569,7.168035863,103.2347638,0.706593293,8.225172213,109.2510711,0.793818715,7.16842276,103.9279857
18.4,1,225.9316,7.1337,-0.6918,11,200.4047,10.7928,-0.3962,24,166.068,10.848,0.4077,44,131.5592,10.6386,0.4826,55,106.5108,7.4363,1.0328,54,94.2123,7.3985,1.4081,1.020597481,0.53060317,10.98475429,137.5920004,1.101522935,9.310348742,119.3420708,0.777404807,10.22553152,124.5365691,9.228602092,9.164352331,1.051359732,117.4834927,10.0702419,9.164352331,0.773508694,123.5885009,1.051359732,116.7556116,0.417932802,6.528456384,96.78233776,0.793735314,7.247409395,103.9555361,0.700023344,8.295174548,110.0770884,0.793542841,7.247777044,104.6487957
18.5,1,226.6415,7.0658,-0.6303,11,201.482,10.7523,-0.4694,24,167.1549,10.8888,0.392,44,132.6255,10.6859,0.4236,55,107.2596,7.5391,0.9901,54,94.9592,7.5399,1.4344,1.011156153,0.471153438,11.03186964,138.6951874,1.085225047,9.420501035,120.2841209,0.738429817,10.303272,125.5668963,9.34541984,9.269488304,1.051359732,118.4104416,10.14759277,9.269488304,0.721917436,124.6032602,1.051359732,117.6825605,0.417408675,6.570197251,97.43727044,0.792892672,7.326698662,104.6842415,0.693192839,8.364493831,110.9100718,0.792709165,7.32704796,105.377537
18.6,1,227.345,7.0036,-0.583,11,202.5549,10.7054,-0.5456,24,168.2457,10.9284,0.3595,44,133.6961,10.7278,0.3801,55,108.0184,7.637,0.9415,54,95.7203,7.6824,1.4309,1.003438061,0.416252553,11.07349489,139.8025369,1.067414616,9.52902354,121.2370233,0.699678017,10.37711499,126.6046078,9.462237588,9.374624277,1.022155295,119.347904,10.21978451,9.374624277,0.688535095,125.6252387,1.022155295,118.6200229,0.417329039,6.611930155,98.09637681,0.791508666,7.405849528,105.4208689,0.674711967,8.431965028,111.7498948,0.79133373,7.406181333,106.1141985
18.7,1,228.0424,6.9448,-0.5615,11,203.6227,10.6506,-0.6398,24,169.3405,10.9666,0.3432,44,134.7708,10.7662,0.3552,55,108.7868,7.7307,0.9052,54,96.4956,7.8241,1.3774,0.99727474,0.385691524,11.11206404,140.9137433,1.048924596,9.635765002,122.2005998,0.662823666,10.44708279,127.6493161,9.520646462,9.476839807,0.992950858,120.295588,10.28863802,9.476839807,0.673361671,126.6541025,0.992950858,119.5677069,0.418407328,6.653770888,98.75966186,0.788877406,7.484737269,106.1653982,0.656616828,8.497626711,112.5963744,0.788710492,7.485052383,106.8587601
18.8,1,228.734,6.887,-0.5809,11,204.6845,10.5864,-0.7508,24,170.4389,11.0017,0.3015,44,135.8493,10.8028,0.3537,55,109.5644,7.8217,0.89,54,97.285,7.9644,1.363,0.99201766,0.356141984,11.14767824,142.0285111,1.029578571,9.740657461,123.1746655,0.628916356,10.51336515,128.7006526,9.63746421,9.576134892,0.992950858,121.2532015,10.35597419,9.576134892,0.658188248,127.6896999,0.992950858,120.5253204,0.420575878,6.695828476,99.42714183,0.785076487,7.563244918,106.9177973,0.638921764,8.561518887,113.4493317,0.784917099,7.563544092,107.61119
18.9,1,229.4198,6.8281,-0.5997,11,205.7394,10.5117,-0.8293,24,171.5405,11.0308,0.2341,44,136.9314,10.8391,0.3542,55,110.351,7.9118,0.8764,54,98.0884,8.1018,1.3216,0.986773585,0.355837703,11.18326201,143.1468373,1.009785548,9.843615318,124.159027,0.597693741,10.57625679,129.7582783,9.754281958,9.675429978,0.963746421,122.2207445,10.42179302,9.675429978,0.63822651,128.7318792,0.963746421,121.4928634,0.423046329,6.738133109,100.0988399,0.780875013,7.641332419,107.6780262,0.621638622,8.62368275,114.3085917,0.780722861,7.641616379,108.371448
19,1,230.0995,6.7673,-0.6183,11,206.7864,10.4272,-0.9256,24,172.6447,11.0522,0.1139,44,138.0171,10.8751,0.3499,55,111.1467,8.0011,0.8648,54,98.9051,8.2328,1.2366,0.980470082,0.345754266,11.21783744,144.268621,0.988888924,9.944593873,125.1534864,0.568452336,10.63602616,130.8218809,9.812690832,9.77180462,0.934541984,123.1979249,10.48561567,9.77180462,0.613476458,129.7804407,0.934541984,122.4700438,0.426513591,6.780784468,100.7747858,0.775602008,7.71889262,108.4460374,0.60477685,8.684160435,115.1739839,0.775456661,7.719162045,109.1394869
19.1,1,230.7732,6.7055,-0.6191,11,207.8244,10.3343,-1.0017,24,173.7506,11.0662,0.0687,44,139.1063,10.9099,0.3299,55,111.9511,8.088,0.829,54,99.7344,8.3539,1.1182,0.972741334,0.343973935,11.25223483,145.3938445,0.966482631,10.04348277,126.1578347,0.539005222,10.6928714,131.891168,9.92950858,9.865258819,0.905337547,124.1844508,10.54696331,9.865258819,0.583938093,130.8351371,0.905337547,123.4565697,0.430909783,6.823875446,101.4550188,0.769326418,7.795825262,109.2217733,0.58834361,8.742994796,116.0453417,0.769187486,7.796080793,109.9152491
19.2,1,231.4407,6.6452,-0.5487,11,208.8529,10.2348,-1.0626,24,174.8576,11.0737,0.0299,44,140.1989,10.9416,0.2319,55,112.764,8.17,0.7707,54,100.5753,8.4643,1.0144,0.963897182,0.320346892,11.28426952,146.5222715,0.94120049,10.14013103,127.1718478,0.506760119,10.74677192,132.9658452,10.04632633,9.955792573,0.905337547,125.1800301,10.60535712,9.955792573,0.554399727,131.8956728,0.905337547,124.452149,0.436167996,6.867492246,102.1395872,0.762113852,7.872036647,110.0051664,0.577095966,8.800704392,116.9225266,0.76198098,7.872278891,110.698667
19.3,1,232.1024,6.5894,-0.4926,11,209.8711,10.1298,-1.0974,24,175.9651,11.0755,-0.0062,44,141.2944,10.9676,0.178,55,113.5848,8.2459,0.7109,54,101.4268,8.5646,0.9263,0.954737914,0.21499598,11.30576912,147.6528484,0.914435673,10.23425108,128.1952729,0.472329075,10.79744793,134.04559,10.1047352,10.04632633,0.87613311,126.1846627,10.66079709,10.04632633,0.513045784,132.9617525,0.87613311,125.4567816,0.441529285,6.911645174,102.828544,0.754677007,7.947504347,110.7961435,0.566033517,8.857307744,117.8054272,0.754550004,7.947733892,111.4896677
19.4,1,232.7589,6.5405,-0.4204,11,210.8786,10.0199,-1.1469,24,177.0725,11.0729,-0.199,44,142.392,10.9858,0.1093,55,114.4129,8.3159,0.6604,54,102.2879,8.6578,0.8742,0.94633787,0.200078309,11.32577695,148.7854261,0.885609157,10.32569465,129.2278424,0.434622375,10.84468084,135.1300581,10.22155295,10.13393964,0.87613311,127.1980567,10.71210167,10.13393964,0.476749648,134.0329627,0.87613311,126.4701756,0.447666206,6.956411795,103.5219469,0.746385517,8.022142899,111.5946258,0.555154714,8.912823215,118.6939338,0.74626407,8.022360299,112.2881724
19.5,1,233.4109,6.4992,-0.3514,11,211.8749,9.9051,-1.1948,24,178.1796,11.0691,-0.1428,44,143.4911,10.9954,0.0404,55,115.2478,8.3816,0.6275,54,103.1581,8.7472,0.8698,0.939732445,0.12065357,11.33784231,149.9192103,0.855488687,10.41425556,130.2692679,0.395105828,10.88814308,136.2188724,10.3383707,10.22155295,0.846928673,128.2202119,10.75977664,10.22155295,0.445511321,135.1089403,0.846928673,127.4923309,0.453837066,7.001795501,104.2198573,0.737928504,8.095935749,112.4005298,0.544457497,8.967268965,119.5879384,0.737812447,8.096141543,113.0940975
19.6,1,234.0591,6.4639,-0.3321,11,212.8594,9.7857,-1.2421,24,179.2865,11.0685,0.0905,44,144.5908,10.9975,-0.018,55,116.0891,8.4447,0.6082,54,104.0373,8.8352,0.8594,0.93588359,0.061312973,11.3439736,151.0536077,0.825325441,10.49980443,131.3192484,0.357349223,10.92765366,137.3116378,10.39677957,10.30624582,0.846928673,129.2508365,10.80432777,10.30624582,0.431146379,136.1893731,0.846928673,128.5229554,0.46070356,7.047865857,104.9223403,0.72869485,8.168805235,113.2137668,0.526332947,9.01990226,120.4872969,0.728583904,8.168999934,113.9073545
19.7,1,234.7038,6.4315,-0.3215,11,213.8318,9.6617,-1.2812,24,180.3936,11.0735,0.3586,44,145.6904,10.9962,-0.044,55,116.9367,8.5066,0.6297,54,104.9251,8.9217,0.8419,0.935322798,0.009593368,11.34493294,152.188101,0.796895333,10.58233697,132.3774821,0.325479578,10.96338858,138.4079766,10.45518845,10.39093868,0.846928673,130.2899304,10.84744241,10.39093868,0.416781436,137.2741173,0.846928673,129.5620493,0.467541863,7.094620043,105.6294646,0.719351405,8.240740375,114.0342441,0.508781746,9.070780434,121.3918311,0.719245424,8.240924476,114.7278508
19.8,1,235.3454,6.399,-0.3365,11,214.7915,9.5336,-1.3214,24,181.5014,11.0836,0.1038,44,146.79,10.9959,0.0309,55,117.7905,8.5689,0.645,54,105.8215,9.0057,0.8102,0.937091957,-0.000322163,11.34490073,153.322591,0.77085141,10.66202651,133.4436847,0.302143692,10.99593654,139.5075703,10.57200619,10.47563155,0.817724236,131.3374936,10.88912055,10.47563155,0.402416494,138.3630294,0.817724236,130.6096125,0.474343635,7.142054407,106.3412983,0.709905054,8.31173088,114.8618677,0.491804783,9.119960912,122.3013681,0.709803893,8.311904865,115.5554922
19.9,1,235.9836,6.3647,-0.3549,11,215.7383,9.4017,-1.3574,24,182.6104,11.0964,0.1125,44,147.8898,11.0002,0.1668,55,118.6506,8.6337,0.6793,54,106.726,9.0854,0.7323,0.939519805,0.095823228,11.35448305,154.4580393,0.748385033,10.73911165,134.5175959,0.289519644,11.02615091,140.6101854,10.63041507,10.55740398,0.788519799,132.393234,10.9293622,10.55740398,0.388051552,139.4559656,0.788519799,131.6653529,0.481754128,7.19022982,107.0579126,0.699772979,8.381708178,115.6965396,0.475400514,9.167500964,123.2157412,0.69967639,8.381872504,116.3901811
20,1,236.6183,6.3294,-0.3193,11,216.6717,9.2661,-1.3961,24,183.7206,11.1083,0.0871,44,148.9904,11.0111,0.158,55,119.5174,8.7022,0.7198,54,107.6382,9.1583,0.6564,0.940858608,0.212941229,11.37577717,155.5956171,0.726855182,10.81395015,135.5989909,0.283847835,11.05510287,141.7156957,10.68882394,10.63625596,0.817724236,133.4568595,10.96816736,10.63625596,0.366659346,140.5527824,0.817724236,132.7289785,0.489721699,7.23920199,107.7793841,0.689010026,8.450609181,116.5381555,0.459565185,9.213457482,124.1347892,0.688917781,8.450764282,117.2318129
20.1,1,237.2495,6.2951,-0.298,11,217.5913,9.1261,-1.4472,24,184.8319,11.1159,0.0418,44,150.0924,11.0289,0.233,55,120.3912,8.7739,0.7263,54,108.5573,9.2229,0.5756,0.939669115,0.145404041,11.39031757,156.7346488,0.708989638,10.88663567,136.6876545,0.287971381,11.08348766,142.8240444,10.74723282,10.71802838,0.788519799,134.5286624,11.00483329,10.71802838,0.344200111,141.6532657,0.788519799,133.8007813,0.496918973,7.288893887,108.5057889,0.67881198,8.518490379,117.3866105,0.444293052,9.257886787,125.0583564,0.678724056,8.518636688,118.080283
20.2,1,237.8775,6.2647,-0.2505,11,218.4966,8.9805,-1.5109,24,185.9436,11.1181,-0.0078,44,151.1965,11.053,0.2969,55,121.2723,8.8472,0.7298,54,109.4824,9.2804,0.5192,0.935141743,0.301151752,11.42043275,157.8766921,0.692326644,10.95753463,137.7834079,0.296501998,11.1122848,143.9352729,10.86405056,10.79688036,0.759315362,135.6083504,11.0392533,10.79688036,0.320673846,142.757191,0.759315362,134.8804693,0.504652624,7.339359149,109.2372016,0.668012755,8.585291654,118.2417996,0.429576594,9.300844447,125.9862929,0.667928929,8.585429581,118.9354863
20.3,1,238.5027,6.2406,-0.1838,11,219.3871,8.8286,-1.5751,24,187.0552,11.1152,-0.0662,44,152.3033,11.082,0.3421,55,122.1606,8.92,0.7176,54,110.4132,9.3337,0.5066,0.927177776,0.328733265,11.45330608,159.0220227,0.67572101,11.0267673,138.8860847,0.305807157,11.141935,145.0494664,10.92245944,10.8728119,0.759315362,136.6956316,11.07132069,10.8728119,0.303107814,143.8643231,0.759315362,135.9677505,0.512877055,7.390646855,109.9737019,0.656665041,8.650958159,119.1036121,0.415406728,9.34238512,126.9184544,0.656585108,8.651088092,119.7973122
20.4,1,239.126,6.2242,-0.0116,11,220.2621,8.6712,-1.6227,24,188.1664,11.1083,-0.1135,44,153.4131,11.1141,0.3359,55,123.0562,8.9915,0.7024,54,111.3491,9.3851,0.4923,0.916231081,0.379341006,11.49124018,160.1711467,0.658006813,11.0943394,139.9955186,0.313033639,11.17251571,146.166718,10.98086831,10.94874343,0.759315362,137.790506,11.10163147,10.94874343,0.290330096,144.9744862,0.759315362,137.0626249,0.520929362,7.442739791,110.7153712,0.64536338,8.715494496,119.9719347,0.405586849,9.382943805,127.8547209,0.645287231,8.715616815,120.6656474
20.5,1,239.748,6.2158,-0.0044,11,221.1212,8.5105,-1.5856,24,189.2767,11.0976,-0.1609,44,154.5261,11.1471,0.3359,55,123.9588,9.0615,0.6901,54,112.2901,9.4341,0.4601,0.903080229,0.348166585,11.52605684,161.3237524,0.642190277,11.16014008,141.1115326,0.321735267,11.20381907,147.2870999,11.03927719,11.02467497,0.730110925,138.8929734,11.13066448,11.02467497,0.282340692,146.0875527,0.730110925,138.1650924,0.528810452,7.495620836,111.4622893,0.634111477,8.778905644,120.8466547,0.396073175,9.422551122,128.7949956,0.634039002,8.779020715,121.5403793
20.6,1,240.3695,6.2141,0.0011,11,221.9642,8.3498,-1.5699,24,190.3857,11.0833,-0.1562,44,155.6425,11.1799,0.332,55,124.8684,9.1305,0.6803,54,113.2357,9.4794,0.4203,0.888488536,0.349561393,11.56101298,162.4798537,0.625663588,11.22435911,142.2339685,0.327506577,11.2359926,148.4106992,11.15609493,11.09768606,0.730110925,140.0027421,11.15889855,11.09768606,0.279139602,147.2034425,0.730110925,139.274861,0.537129496,7.549333786,112.214537,0.622387138,8.841144358,121.7276572,0.386855424,9.461236664,129.739185,0.622318151,8.84125253,122.421393
20.7,1,240.991,6.2171,0.0046,11,222.7913,8.1922,-1.5217,24,191.4932,11.066,-0.1774,44,156.7621,11.2131,0.3439,55,125.7849,9.1985,0.671,54,114.1858,9.5217,0.3977,0.872837996,0.357286155,11.59674159,163.6395279,0.610266818,11.28692547,143.3626611,0.334738494,11.26874326,149.5375735,11.21450381,11.17069715,0.730110925,141.1198118,11.18681251,11.17069715,0.275938513,148.3221238,0.730110925,140.3919307,0.545247347,7.603858521,112.9721966,0.610755916,8.90221995,122.6148254,0.373575376,9.498594202,130.6871765,0.610690312,8.902321561,123.3085717
20.8,1,241.6131,6.2232,0.0895,11,223.6029,8.041,-1.4474,24,192.5989,11.048,-0.1707,44,157.8852,11.2489,0.4052,55,126.7081,9.2656,0.6629,54,115.14,9.5629,0.3971,0.855984723,0.355279207,11.63226951,164.8027548,0.596653256,11.34795215,144.4974563,0.343839711,11.30221711,150.6677952,11.27291268,11.24370825,0.700906488,142.2441826,11.21440636,11.24370825,0.272737423,149.4435644,0.700906488,141.5163015,0.553167487,7.659175269,113.7353483,0.599219971,8.962141947,123.5080435,0.360827731,9.534676975,131.6388401,0.599157648,8.962237326,124.2017996
20.9,1,242.2358,6.232,0.1247,11,224.3999,7.8981,-1.3356,24,193.7029,11.0318,-0.1426,44,159.0122,11.2898,0.4759,55,127.638,9.332,0.6488,54,116.0983,9.6035,0.3872,0.837477745,0.410104513,11.67327996,165.9700828,0.586023078,11.40761747,145.638218,0.358975018,11.33660108,151.8014553,11.33132156,11.31379889,0.700906488,143.3755625,11.2416801,11.31379889,0.269536333,150.5677324,0.700906488,142.6476814,0.561483982,7.715323668,114.5040732,0.587282164,9.020870163,124.4071941,0.348598204,9.569536795,132.5940508,0.587222949,9.020959621,125.1009595
21,1,242.8596,6.2446,0.1845,11,225.183,7.7645,-1.2435,24,194.8054,11.0186,-0.1312,44,160.1436,11.3382,0.5665,55,128.5745,9.3974,0.6383,54,117.0606,9.6417,0.3494,0.816772069,0.473522514,11.72063221,167.142146,0.577804074,11.46621978,146.78484,0.37904312,11.37249858,152.9387052,11.4481393,11.38388954,0.700906488,144.5139514,11.26863373,11.38388954,0.266335243,151.6945958,0.700906488,143.7860704,0.569579664,7.772281634,115.2784535,0.575479274,9.078418091,125.3121585,0.336871842,9.60322398,133.5526888,0.575423071,9.078501928,126.0059325
21.1,1,243.485,6.2634,0.2762,11,225.9533,7.6402,-1.1568,24,195.9067,11.0075,-0.1166,44,161.2802,11.3951,0.6575,55,129.5174,9.4614,0.6203,54,118.0264,9.6748,0.2664,0.793036925,0.5382303,11.77445524,168.3195916,0.571892239,11.52400019,147.93724,0.403461702,11.41040289,154.0797454,11.50654818,11.45398019,0.700906488,145.6593495,11.29526726,11.45398019,0.263134154,152.8241225,0.700906488,144.9314684,0.577459997,7.830027634,116.058569,0.563811867,9.134799277,126.2228194,0.325633177,9.635787297,134.5146394,0.563758576,9.134877786,126.9166015
21.2,1,244.1128,6.2907,0.3362,11,226.7115,7.5245,-1.0774,24,197.0069,10.9961,-0.1395,44,162.423,11.4594,0.6681,55,130.4666,9.5232,0.5941,54,118.9952,9.7015,0.2078,0.765471214,0.625988781,11.83705412,169.503297,0.566663879,11.58118941,149.095359,0.428621603,11.45074906,155.2248204,11.56495705,11.52407084,0.671702051,146.8117565,11.32158067,11.52407084,0.253972831,153.9562806,0.671702051,146.0838755,0.58513044,7.888540678,116.8444974,0.552280083,9.190027285,127.1390607,0.314866361,9.667273933,135.4797925,0.552229606,9.190100746,127.8328505
21.3,1,244.7437,6.3276,0.4376,11,227.4585,7.4167,-1.0129,24,198.1058,10.9811,-0.1988,44,163.5723,11.5282,0.6964,55,131.4219,9.5821,0.5676,54,119.9664,9.7221,0.1587,0.733718245,0.610671282,11.89812125,170.6931091,0.561798955,11.6378558,150.2591446,0.451561875,11.49361122,156.3741815,11.62336593,11.59124105,0.671702051,147.9708806,11.34697796,11.59124105,0.237999813,155.0909784,0.671702051,147.2429996,0.5931655,7.947857228,117.6363173,0.540420385,9.244069324,128.0607655,0.304555297,9.697729463,136.4480426,0.540372567,9.244138003,128.7545624
21.4,1,245.3787,6.373,0.5148,11,228.1952,7.3162,-0.9453,24,199.2028,10.96,-0.2673,44,164.7287,11.5982,0.6903,55,132.3829,9.6384,0.5431,54,120.9394,9.7378,0.1211,0.697967937,0.662413895,11.96436264,171.8895454,0.555779771,11.6940357,151.4285481,0.469765577,11.53876741,157.5280582,11.74018367,11.65841125,0.642497614,149.1367218,11.37077794,11.65841125,0.216001064,156.2280562,0.642497614,148.4088407,0.60097394,8.007954622,118.4341079,0.528731478,9.296942472,128.9878161,0.294683745,9.727197838,137.419289,0.528686226,9.297006626,129.6816196
21.5,1,246.0185,6.4234,0.5432,11,228.9221,7.2221,-0.8873,24,200.2974,10.9319,-0.3445,44,165.8919,11.6663,0.66,55,133.3495,9.6925,0.5266,54,121.9138,9.7502,0.1257,0.65875269,0.636319399,12.02799458,173.0923448,0.548181532,11.74961367,152.6035095,0.481646901,11.58574397,158.6866326,11.79859255,11.72266101,0.642497614,150.3089879,11.39237804,11.72266101,0.201946538,157.367294,0.642497614,149.5811068,0.609121627,8.068866784,119.2379489,0.516765854,9.348619057,129.9200942,0.285235428,9.75572138,138.3934349,0.516723027,9.348678928,130.6139039
21.6,1,246.6634,6.4739,0.4859,11,229.6399,7.1332,-0.8454,24,201.3888,10.8969,-0.4202,44,167.0617,11.7309,0.6012,55,134.3214,9.7454,0.5176,54,122.8894,9.7617,0.133,0.617025672,0.6050753,12.08850211,174.301195,0.538197353,11.80443183,153.7839527,0.48591429,11.63390866,159.8500235,11.85700142,11.78691077,0.613293177,151.4876789,11.4125727,11.78691077,0.189810504,158.5085513,0.613293177,150.7597979,0.617029878,8.130569772,120.0479208,0.505002886,9.399119346,130.8574811,0.275689706,9.783290351,139.3703855,0.504962397,9.399175168,131.5512966
21.7,1,247.3131,6.5204,0.4323,11,230.3489,7.0476,-0.8271,24,202.4764,10.8552,-0.4887,44,168.2378,11.7913,0.5606,55,135.2985,9.7976,0.5267,54,123.8662,9.7754,0.1753,0.573374709,0.538681626,12.14237027,175.515432,0.527459347,11.85825156,154.9697778,0.485240572,11.68250009,161.0182735,11.9154103,11.84824009,0.613293177,152.672503,11.43155375,11.84824009,0.178806996,159.6517066,0.613293177,151.9446219,0.625256099,8.193095382,120.864104,0.493010475,9.448420393,131.7998581,0.267027474,9.809993098,140.3500497,0.492972193,9.448472387,132.493679
21.8,1,247.9672,6.5622,0.3941,11,231.0495,6.964,-0.8136,24,203.5596,10.8079,-0.5177,44,169.4198,11.8475,0.5201,55,136.2809,9.8499,0.5299,54,124.8447,9.7936,0.2353,0.528068946,0.507755816,12.19314585,176.7347466,0.514945962,11.9109975,156.1608776,0.477377112,11.73102415,162.1913759,11.97381917,11.90956941,0.613293177,153.8634599,11.44943445,11.90956941,0.160926297,160.7966501,0.613293177,153.1355788,0.633233526,8.256418735,121.6865797,0.481249235,9.496545317,132.7471064,0.259315148,9.835924613,141.3323456,0.481213082,9.496593696,133.4409323
21.9,1,248.6255,6.6024,0.401,11,231.7418,6.8819,-0.7957,24,204.6378,10.7559,-0.5608,44,170.6071,11.8994,0.4782,55,137.2685,9.9028,0.5405,54,125.8252,9.8171,0.2624,0.481308722,0.453133285,12.23845918,177.9585926,0.501765744,11.96249209,157.3571268,0.465795833,11.77876186,163.3692521,12.03222804,11.97089873,0.613293177,155.0605498,11.46552708,11.97089873,0.143045597,161.9432028,0.613293177,154.3326687,0.64097104,8.320515839,122.5154265,0.469715396,9.543516856,133.6991095,0.247934013,9.860718015,142.3171777,0.469681289,9.543561824,134.3929401
22,1,249.2878,6.6452,0.4424,11,232.426,6.8026,-0.7601,24,205.7106,10.6999,-0.6027,44,171.7994,11.9469,0.4454,55,138.2615,9.9571,0.5572,54,126.8083,9.8442,0.2842,0.43332998,0.398391753,12.27829836,179.1864224,0.488467272,12.01266867,158.5583937,0.451492622,11.82534144,164.5517862,12.09063692,12.03222804,0,156.2637726,11.47983164,12.03222804,0.125164897,163.0911859,0,155.5358915,0.648477194,8.385363558,123.3507204,0.458404884,9.589357345,134.6557532,0.23708954,9.884426968,143.304435,0.458372745,9.589399099,135.3495881
22.1,1,249.9547,6.6922,0.4819,11,233.1026,6.728,-0.6255,24,206.7776,10.6396,-0.6479,44,172.9963,11.9904,0.4087,55,139.26,10.0131,0.5577,54,127.7941,9.8717,0.2683,0.384333179,0.369338334,12.31523219,180.4179456,0.475284401,12.06151539,159.7645452,0.435564129,11.8704907,165.7388353,12.14904579,12.03222804,0,157.4669954,11.49234813,12.03222804,0.107284198,164.2404208,0,156.7391143,0.666896898,8.452053248,124.1925913,0.438871443,9.633244489,135.6168833,0.226761719,9.90710314,144.2940115,0.438840401,9.633283139,136.3107222
22.2,1,250.6264,6.7412,0.4821,11,233.7729,6.6784,-0.563,24,207.8383,10.575,-0.6922,44,174.1974,12.0309,0.387,55,140.2642,10.0702,0.5653,54,128.7825,9.8974,0.2497,0.333989095,0.317912638,12.34702346,181.652648,0.462096767,12.10904383,160.9754496,0.41868229,11.91404711,166.93024,12.20745467,12.03222804,0,158.6702182,11.50307655,12.03222804,0.089403498,165.3907284,0,157.9423371,0.684575057,8.520510754,125.0412195,0.420023759,9.675246865,136.5823079,0.216930529,9.928796193,145.2858064,0.419993833,9.675282522,137.2761505
